Tahun;P;Provinsi;Kabupaten/Kota;Nama Fasilitas;Jenis;Status;Sampahmasuk (kg/thn);Sampahterkelola (kg/thn);Bahan baku Pakan Ternak;Bahan baku Kompos;Bahan baku Daur Ulang;Bahan baku Up-cycle;Alamat;Kelurahan;Kecamatan;Pengelola
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Indahnya Ngargosari;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;dk. Ngargosari Desa Kembangsari, Musuk;Desa Kembangsari;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Gumuk Reko Rt. 08/03;BSU;A;312,00;312,00;0,00;0,00;312,00;0,00;Gumuk Reko Rt. 08/03 Kebon Gulo;Desa Kebon Gulo;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Idamanku;BSU;A;1.414,44;1.414,44;0,00;18,00;1.396,44;0,00;Dk. Dukuh RT 05 RW 03 Karanggeneng;Karanggeneng;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Cemara;BSU;A;996,00;996,00;0,00;0,00;996,00;0,00;Jl. Cemara RT. 06 RW. 01, Banaran;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Sido Waras 2;BSU;A;720,00;720,00;0,00;0,00;720,00;0,00;Mogol Wetan 12/3;Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS.""KINTEL""";BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Dk. Kintel RT 02/RW 06;Musuk;Ds. Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 14;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Dk. Keposong Rt. 05/ Rw. 04;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Rapi 4;BSU;A;120,00;120,00;0,00;0,00;120,00;0,00;Dk. Dragan;Ds. Dragan;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah DLH;BSU;A;1.095,12;1.095,12;0,00;0,00;1.095,12;0,00;kompleks Perkantoran Terpadu jl. Kebo Kenongo kemiri mojosongo;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;KYAI LUMUT;BSU;A;192,00;192,00;0,00;0,00;192,00;0,00;plumutan rt 01/rw 02, bangak, banyudono;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Noyontoko;BSU;A;4.944,00;4.944,00;1.800,00;1.800,00;1.200,00;144,00;Pudaksari RT. 04/02 Sukorame Musuk;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Permida;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Dk. Tlogosari Rt 02/03 Ds. Selodoko Ampel Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Kunti rt 11;BSU;A;144,00;144,00;0,00;0,00;144,00;0,00;Dk Kunti Rt 11 Cabeankunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;sumber rejeki tegalsari;BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;tegalsari Kembangsari;Desa Kembangsari;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Berdikari Rt. 22/06;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Banjarkulon Rt. 22/06 Ringinlarik Musuk;Desa Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Ngudi Resik 1;BSU;A;1.800,00;1.764,00;0,00;300,00;1.464,00;0,00;Dk. Pulerejo RT 06 RW 04, Tamansari;Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Resik Becik;BSU;A;1.596,00;1.596,00;0,00;0,00;1.596,00;0,00;Ngagenan RT. 04 RW. 05, Banaran;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Utomo;BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Mogol Wetan 28/3;Ringinlarik;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Wijaya kusuma;BSU;A;3.874,68;3.874,68;0,00;0,00;3.874,68;0,00;RT 03 RW 14, DESA CEPOGO, KEC CEPOGO, KABUPATEN BOYOLALI;cepogo;cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 15;BSU;A;828,00;828,00;0,00;0,00;828,00;0,00;Dk. Karangasem Rt. 08 / Rw. 02;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Maju 1;BSU;A;900,00;900,00;0,00;0,00;900,00;0,00;Dk. Jemowo;Ds. Jemowo;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank sampah wonosari;BSU;A;840,00;840,00;0,00;0,00;840,00;0,00;wonosari, kemiri, mojosongo;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;SRIKANDI MANDIRI;BSU;A;726,00;726,00;0,00;120,00;606,00;0,00;Pengkol RT 1 RW 4, karanggede;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Sedutan;BSU;A;4.380,00;3.780,00;0,00;0,00;3.780,00;0,00;Ds. sedutan Rt 02 Rw 02 Bangak;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Lembah Manah;BSU;A;300,00;300,00;0,00;0,00;300,00;0,00;Dk. Karangboyo Rt 03/06 Ds. Selodoko Ampel Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Cabean Rt. 10;BSU;A;273,60;273,60;0,00;0,00;273,60;0,00;cabean kunti rt 10 cepogo boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS ""GUNSA 02""";BSU;A;1.145,04;1.145,04;0,00;0,00;1.145,04;0,00;Dk. Tumang Gunungsari RT 02/ RW 15 Desa Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Ringin Makmur I;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Dronco RT 19 RW 05 Ringinlarik;Desa Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;sasaran;BSU;A;5.160,00;5.160,00;0,00;0,00;5.160,00;0,00;BSP I;Desa Karanggeneng;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Srikandi;BSU;A;132,00;132,00;0,00;0,00;132,00;0,00;Kismobudoyo RT. 04 Rw. 03, Banaran;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ringin Asri 3;BSU;A;1.392,00;1.392,00;0,00;0,00;1.392,00;0,00;Ringinlarik 13/3;Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""MELATI """;BSU;A;2.114,92;2.066,08;0,00;748,20;1.317,88;0,00;Surodadi RT 05/RW 09;Kel. Siswodipuran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 21;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Dk. Karangasem Rt. 07 / Rw. 02;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Maju 7;BSU;A;720,00;720,00;0,00;0,00;720,00;0,00;Dk. Tempel Rt. 01/Rw. 03;Ds. Jemowo;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;bank sampah GS 3;BSU;A;822,00;822,00;0,00;0,00;822,00;0,00;perum graha sejahtera 3;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;RUKUN ENTENG;BSU;A;426,00;426,00;0,00;96,00;330,00;0,00;Kemiri RT01 RW 04,Kemiri, mojosongo;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Jetis;BSU;A;11.553,60;11.553,60;0,00;0,00;11.553,60;0,00;Ds. Jetis RT. 04/02 bangak;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Den Bagus;BSU;A;3.696,00;3.696,00;0,00;3.000,00;696,00;0,00;Dk Krajan Ds Ngenden Ampel Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Cabean Rt. 09;BSU;A;230,40;230,40;0,00;0,00;230,40;0,00;Dk Cabean rt 09 cabeankunti cepogo boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS ""GUNSA 03""";BSU;A;1.260,00;1.260,00;0,00;0,00;1.260,00;0,00;Dk. Tumang Gunungsari RT 03/ RW 15 Desa Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Ringin Makmur II;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Dronco RT 20 RW 05 Ringinlarik;Desa Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS. Barokah;BSU;A;1.932,00;1.932,00;0,00;0,00;1.932,00;0,00;Kebonrejo RT 01 RW 06 Kebonbimo;Desa Kebonbumi;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Kuncup Dahlia;BSU;A;1.074,00;1.074,00;0,00;0,00;1.074,00;0,00;Pambraman RT. 01 RW. 06, Banaran;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Sumber Mulyo;BSU;A;1.680,00;1.680,00;0,00;0,00;1.680,00;0,00;Dronco 06/2;Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""NGUDI RESIK""";BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Tentara  Pelajar RT 04;Ds. Mudal;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""SAJENSA KOMPAK""";BSU;A;672,00;672,00;0,00;0,00;672,00;0,00;Rancah Wetan Rt. 04/ Rw.11;Kel. Siswodipuran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 22;BSU;A;840,00;840,00;0,00;0,00;840,00;0,00;Dk. Randusari Rt. 04 / Rw. 01;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Maju 8;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Dk. Kembangsari Rt. 01/ Rw. 02;Ds. Jemowo;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Srikandi (Siswodipuran);BSU;A;288,00;288,00;0,00;0,00;288,00;0,00;RT 01 RW 16 Driyan ,Siswodopuran,Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;SEKAR MAJU;BSU;A;1.044,00;984,00;240,00;180,00;564,00;0,00;KARANGBOYO  RT 04/RW 03, mudal , mojosongo;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bs Tompen;BSU;A;3.487,20;3.487,20;0,00;0,00;3.487,20;0,00;Ds. Tompen Rt 02/02 Bangak;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Gatak Rt 06;BSU;A;576,00;576,00;0,00;0,00;576,00;0,00;Dk Gatakrejo Rt.06/02 Ds Kebon Gulo Musuk Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Margomulyo RT 07;BSU;A;198,00;198,00;0,00;0,00;198,00;0,00;Dk Margomulyo Rt 07 Cabean Kunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS ""GUNSA 04""";BSU;A;312,00;312,00;0,00;0,00;312,00;0,00;Dk. Tumang Gunungsari RT 04/ RW 15 Desa Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Ringin Makmur III;BSU;A;1.260,00;1.260,00;0,00;0,00;1.260,00;0,00;Dronco RT 21 RW 05 Ringinlarik;Desa Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Umbul Rejeki;BSU;A;2.376,00;2.376,00;0,00;0,00;2.376,00;0,00;Umbulrejo RT 04 RW 01 Kebonbimo;Desa Kebonbimo;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Nusa Indah;BSU;A;1.620,00;1.620,00;0,00;0,00;1.620,00;0,00;Mogol Kulon 29/7;Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Agni Mandiri;BSU;A;23.650,80;23.650,80;0,00;6.432,00;17.218,80;0,00;Sruni;Sruni;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS. ""EDI PENI""";BSU;A;2.700,00;2.700,00;0,00;0,00;2.700,00;0,00;Dk. Tlawong RT 01/RW 01;Tlawong;Sawit;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""TEGALSARI""";BSU;A;1.440,00;1.440,00;0,00;0,00;1.440,00;0,00;Dk. Tegalsari RT 02/RW 05;Musuk;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Maju 9;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Dk. Gandul Rt. 01/Rw.04;Ds. Jemowo;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Tanjung Sari 2;BSU;A;3.240,00;2.875,32;0,00;0,00;2.875,32;0,00;Dlimosari 04 RW 01 Desa Tanjungsari Kecamatan Banyudono;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Harapan Mulia;BSU;A;1.176,00;1.176,00;0,00;600,00;576,00;0,00;kembang RT.08 RW.02 Nepen teras;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bs Gabahan;BSU;A;2.362,80;2.362,80;0,00;0,00;2.362,80;0,00;Ds. Gabahan RT. 11/02 Bangak;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Rt 01 Tambak Boyo;BSU;A;744,00;744,00;0,00;0,00;744,00;0,00;Tambak Boyo Rt 01/02 Ds Mliwis Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Balong Rt 06;BSU;A;205,20;205,20;0,00;0,00;205,20;0,00;Ds Balong Rt 06 Cabean Kunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Berkah (Kismobudoyo);BSU;A;780,00;780,00;0,00;0,00;780,00;0,00;Dk. Kismobudoyo Rt. 03/Rw. 03 Banaran Boyolali;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Dali Mandiri;BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Dali, Ringinlarik, Musuk;Desa Ringinlarik;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Permata;BSU;A;1.479,00;1.422,60;63,00;555,60;804,00;0,00;Madumulyo RT 07 RW 01;Pulisen;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""PADHANG SARI""";BSU;A;4.360,20;4.360,20;0,00;840,00;3.520,20;0,00;Dk. Bletengan RT 02/RW 01;Cepokosawit;Sawit;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""RECOSARI""";BSU;A;2.400,00;2.400,00;0,00;0,00;2.400,00;0,00;Dk. Recosari RT 04/RW05;Musuk;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 2;BSU;A;840,00;840,00;0,00;0,00;840,00;0,00;Dk. Keposong Rt. 02 / Rw. 03;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bumi Kencana;BSU;A;4.853,76;4.853,76;0,00;4.140,00;713,76;0,00;RT 08 RW 11 Desa Karanggeneng Kecamatan Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;MANGUREJO MAKMUR;BSU;A;1.176,00;1.176,00;0,00;300,00;876,00;0,00;MANGUREJO RT 04 RW 01 GULI NOGOSARI;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bs Manukan;BSU;A;6.818,40;6.818,40;0,00;0,00;6.818,40;0,00;Ds. Manukan Rt 08/ 02 Bangak;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Rt 08 Mliwis;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Mliwis Rt 08/02 Mliwis Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Lerep Rt 05;BSU;A;255,60;255,60;0,00;0,00;255,60;0,00;Dk Lerep rt 05 Cabean Kunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Sithik Ajek;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Tumang Tegal Rejo 05/09 Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS ""JAMBESARI""";BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Dk. Jambesari RT 03/RW 05 Musuk;Musuk;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Sehati;BSU;A;21.353,16;21.353,16;0,00;11.601,60;9.751,56;0,00;Madumulyo  RT 06/RW 01;Kel. Pulisen;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""RESIK SEHAT""";BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Dk. Legundi RT 11/RW 02;Ds. Cepokosawit;Sawit;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""TAPE ULI""";BSU;A;3.660,00;3.660,00;0,00;1.020,00;2.640,00;0,00;Dk. Sidowaluyo Rt. 02/Rw. 03;Musuk;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi  Resik 3;BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;Dk. Karangasem Rt. 06 / Rw. 02;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Srikandi Driyan;BSU;A;9,60;9,60;0,00;0,00;9,60;0,00;Driyan RT 01 RW 16 Siswodopuran;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Kauman;BSU;A;462,00;462,00;0,00;0,00;462,00;0,00;Kauman Rt 03 rw 01 Singosari mojodongo;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Sri Lumintu;BSU;A;10.740,00;10.740,00;0,00;8.400,00;2.340,00;0,00;RT. 01 Dukuh Kuncen, Samiran;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Rt 10 Karanganyar;BSU;A;1.560,00;1.560,00;0,00;0,00;1.560,00;0,00;Karanganyar Rt 10/02 Mliwis Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Lerep Rt 04;BSU;A;244,80;244,80;0,00;0,00;244,80;0,00;Dk Lerep RT 04 Cabean Kunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Penting Tlaten;BSU;A;1.224,00;1.224,00;0,00;0,00;1.224,00;0,00;Tumang Tegal Rejo 06/09 Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS ""AL-BAROKAH""";BSU;A;480,00;480,00;0,00;0,00;480,00;0,00;RT. 01/RW. 02 Ds. Sukorame Musuk;Sukorame;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Telasih  RT 02/RW 05;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Jl. Telasih gg. Mentaosan 2;Pulisen;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Eling Sehat;BSU;A;1.260,00;1.260,00;0,00;0,00;1.260,00;0,00;Karangduwet RT. 01 RW. 08, Banaran;Banaran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit musuk barat;BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;musuk barat RT 4 Rw 4;musuk barat;musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""MUNGGUR""";BSU;A;1.560,00;1.560,00;0,00;0,00;1.560,00;0,00;Dk. Munggur RT 14/RW 01;Kembangsari;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 4;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Dk. Karangpodang Rt. 05/ Rw. 01;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Tanjungsari 2;BSU;A;2.875,32;2.875,32;0,00;0,00;2.875,32;0,00;Dlimosari  04 RW 01 Tanjungsari;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Becik resik;BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;kembang RT.07 RW.02 Nepen teras;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Sidosari rt 02 cepogo;BSU;A;360,00;360,00;0,00;0,00;360,00;0,00;Dk. Sidosari 'RT. 02 Cabeankunti;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Tempel Klego;BSU;A;1.800,00;1.800,00;0,00;0,00;1.800,00;0,00;Tempel Rt 06/01 Sumber Agung Klego Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Lerep RT 03;BSU;A;169,20;168,00;0,00;0,00;168,00;0,00;Dk Lerep Rt 03 Cabean Kunti Cepogo boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Mekar sari (Cepogo);BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;wonosari 01/01 cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Besar Asri;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Dk Bendosari ,  RT 04/ RW 01 Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Noto Uwuh;BSU;A;1.416,00;1.416,00;0,00;0,00;1.416,00;0,00;Dk. Ngemplaksuren Rt. 09/ RW. IV;Desa Karangduren;Sawit;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Mawar Biru;BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;Kp. Bhayangkara 3/15;Siswodipuran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Posy. Makmur;BSU;A;120,00;120,00;0,00;0,00;120,00;0,00;Wates Barat;Desa Bade;Klego;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit musuk timur;BSU;A;1.200,00;1.200,00;0,00;0,00;1.200,00;0,00;musuk timur RT 3 Rw 4;musuk timur;musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""TROSOBO""";BSU;A;1.260,00;1.260,00;0,00;0,00;1.260,00;0,00;Dk. Trosobo RT 11/  RW 02;Kembangsasri;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 5;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Dk. Randusari Rt. 03 / Rw. 01;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BANK SAMPAH SADAR ASRI;BSU;A;840,00;192,00;120,00;60,00;6,00;6,00;GAREN RT.06 RW.03 GOMBANG SAWIT BOYOLALI;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;SAMPAH TERPISAH;BSU;A;424,80;424,80;0,00;0,00;424,80;0,00;MASAHAN RT. 05 RW 07 MOJOSONGO;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bs TUGU MANDIRI;BSU;A;744,00;744,00;0,00;240,00;504,00;0,00;Tugu 'RT. 23/03 kalangan klego;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BS Mekar Asri;BSU;A;1.800,00;1.800,00;0,00;0,00;1.800,00;0,00;DS Karangmojo Klego Boyolali;;;LSM
2023;1;Jawa Tengah;Kab. Boyolali;BS Sido Topo;BSU;A;432,00;432,00;0,00;0,00;432,00;0,00;Dk SidoTopo Rt 01 CabeanKunti Cepogo Boyolali;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Mulyasari (Cepogo);BSU;A;900,00;900,00;0,00;0,00;900,00;0,00;sidomulyo 01/11 cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BS. ""KUPO 02""";BSU;A;960,00;960,00;0,00;0,00;960,00;0,00;Kupo  RT. 02/ RW. 03 Desa Cepogo;Cepogo;Cepogo;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Gawe Resik;BSU;A;1.896,00;1.896,00;0,00;660,00;1.236,00;0,00;Dk. Pakelan  RT 03/RW 02;Desa Karangduren;Sawit;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Menur;BSU;A;1.080,00;1.080,00;0,00;0,00;1.080,00;0,00;Surodadi 3/14;Siswodipuran;Boyolali;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Posy. Tentrem;BSU;A;180,00;180,00;0,00;0,00;180,00;0,00;Dk. Wates Timur;Desa Bade;Klego;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit ganapalri;BSU;A;360,00;348,00;0,00;0,00;348,00;0,00;mendak RT 8/1;kembangsari;musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"Bank Sampah Unit BS ""TEMU DARLING""";BSU;A;480,00;480,00;0,00;0,00;480,00;0,00;Dk. Temu Sari RT 07/RW01;Kembangsari;Musuk;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;Bank Sampah Unit Ngudi Resik 6;BSU;A;480,00;480,00;0,00;0,00;480,00;0,00;Dk. Karangrejo Rt.02 Rw. 01;Desa Keposong;Tamansari;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;"BANK SAMPAH ""SEHAT BAROKAH""";BSU;A;372,00;372,00;0,00;6,00;366,00;0,00;DK. SAMBUNGREJO RT 27/RW 04, DS. MLIWIS, KEC. CEPOGO, KAB. BOYOLALI;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;BERKAH MANDIRI;BSU;A;18.216,00;18.216,00;0,00;18.000,00;216,00;0,00;HARGOMULYO RT 06 RW 08 Siswodipuran BOYOLALI;;;Masyarakat
2023;1;Jawa Tengah;Kab. Boyolali;TPST DADI MULYO;BSU;A;4.884,00;4.884,00;0,00;0,00;4.884,00;0,00;Rt 04/ Rw 01 Teras;;;Masyarakat
